Trophy,Class Position,Car Number,Driver Name,Car Model,Tire Mfg,Region,Run 1,Run 2,Run 3,Total Time,Medal,(blank),Codriver Car Number,Driver Town,Sponsor,(unknown),Division,Run 4,Run 5,Run 6,Diff Behind Next Fastest in Class,Rank PAX,Class Position,Class,Car Number,Driver Name,Car Model,Tire Mfg,Total Time,PAX Factor,PAX Time,Diff Behind Next Fastest PAX,Diff Behind 1st Place PAX,RTP Points,Car Year,Car Model,First Name,Last Name,City,State,Rank Overall
,21,117,Derek Sivret,2002 Chevrolet Corvette z0,BFGoodrich,New Eng,84.220(1),76.355(1),74.308(1),147.240,,,[17],"Southwick, MA",Thanks Bill!!!!,Chevrolet*,Northeast,77.257(2),72.932(1),73.758(1),(0.524),1145,21,CAMS,117,Derek Sivret,2002 Chevy Corvette Z06,BFGoodrich,147.240,0.831,122.356,0.010,21.119,8274,2002,Chevy Corvette Z06,Derek,Sivret,Southwick,MA,1077
,22,193,Felipe Jr Ruiz,2016 Chevrolet Corvette,BFGoodrich,,DNF,75.704,74.036,147.769,,,[93],"Pittsburgh, PA",,Chevrolet*,Northeast,DNF,DNF,73.733,(0.529),1160,22,CAMS,193,Felipe Ruiz Jr,2016 Chevy Corvette,BFGoodrich,147.769,0.831,122.796,0.059,21.559,8244,2016,Chevy Corvette,Felipe Jr,Ruiz,Pittsburgh,PA,1097
,23,39,Thomas Kamman,2003 Chevrolet Corvette Z0,Multi,San Diego,80.643,77.796,76.776,149.856,,,[139],"Escondido, CA",Spiewak Racing Team,Chevrolet*,Southwest,73.080,DNF,DNF,(2.087),1208,23,CAMS,39,Thomas Kamman,2003 Chevy Corvette Z06,Multi,149.856,0.831,124.530,0.112,23.293,8130,2003,Chevy Corvette Z06,Thomas,Kamman,Escondido,CA,1171
,24,17,Paul Krysiak,2002 Chevrolet Corvette ZO,BFGoodrich,New Eng,85.489,84.356(1),78.966,153.135,M,,[117],"Tolland, CT",,Chevrolet*,Northeast,DNF,76.496,74.169,(3.279),1247,24,CAMS,17,Paul Krysiak,2002 Chevy Corvette Z06,BFGoodrich,153.135,0.831,127.255,0.014,26.018,7955,2002,Chevy Corvette Z06,Paul,Krysiak,Tolland,CT,1237
,25,101,Jon Nwanagu,2017 Chevrolet C7GS,Bridgestone,Central C,82.895(1),DNF,DNF,154.026,,,[1],"Columbia, SC",,Chevrolet*,Southeast,72.593,71.131,74.056(2),(0.891),1260,25,CAMS,101,Jon Nwanagu,2017 Chevy C7GS,Bridgestone,154.026,0.831,127.996,0.080,26.758,7909,2017,Chevy C7GS,Jon,Nwanagu,Columbia,SC,1259
,26,16,Vernon Jolley,2019 Chevrolet Corvette GS,Michelin*,Utah,DNF,DNF,79.099,154.251,M,,[116],"Sandy, UT","JOLLEY & JOLLEY, A Profess",Chevrolet*,Rocky Moun,75.152,75.294,DNF,(0.225),1265,26,CAMS,16,Vernon Jolley,2019 Chevy Corvette GS,Michelin,154.251,0.831,128.183,0.007,26.945,7898,2019,Chevy Corvette GS,Vernon,Jolley,Sandy,UT,1262
,27,96,James Green,1965 Shelby Backdraft Cobr,BFGoodrich,Nebraska,92.207(1),91.720,DNF,166.686,M,,[196],"Kearney, NE",Gang Green Racing,,Central,74.966,74.987,75.122,(12.435),1333,27,CAMS,96,James Green,1965 Shelby Backdraft Cobra,BFGoodrich,166.686,0.831,138.516,0.597,37.279,7309,1965,Shelby Backdraft Cobra,James,Green,Kearney,NE,1334
,28,93,Felipe Ruiz,2016 Chevrolet Corvette,BFGoodrich,Steel Citi,92.743,DNF,DNF,173.977,,,[193],"Pittsburgh, PA",,Chevrolet*,Southwest,DNF,81.234,DNF,(7.291),1340,28,CAMS,93,Felipe Ruiz,2016 Chevy Corvette,BFGoodrich,173.977,0.831,144.575,0.789,43.338,7002,2016,Chevy Corvette,Felipe,Ruiz,Pittsburgh,PA,1344
,29,55,Kandy Johnson,2018 Chevrolet Corvette Z0,Michelin*,Blue Ridg,81.196,78.251,71.506,No Time,,,[155],"Glen Allen, VA",Evolution Performance Driving Sc,Chevrolet*,Northeast,DNS,DNS,DNS,,1348,29,CAMS,55,Kandy Johnson,2018 Chevy Corvette Z06,Multi,No Time,0.831,999.999,––,––,––,2018,Chevy Corvette Z06,Kandy,Johnson,Glen Allen,VA,
,30,46,David Barkley,2009 Chevrolet Corvette Z0,BFGoodrich,Arkansas,DNF,78.988,75.209,No Time,,,,"Cabot, AR",Two-Six,Motorsports  ///  GPI  ///  WChevrolet*,Midwest,DNS,DNS,DNS,,1348,30,CAMS,46,David Barkley,2009 Chevy Corvette Z06,BFGoodrich,No Time,0.831,999.999,––,––,––,2009,Chevy Corvette Z06,David,Barkley,Cabot,AR,
T,1,95,Shaun Bailey,2019 Chevrolet Camaro Tur,Bridgestone*,Detroit,82.066,74.412,73.373,142.642,,,[195],"Royal Oak, MI",careers.gm.com,Chevrolet*,Midwest,71.080,70.291,69.269,,811,1,CAMC,95,Shaun Bailey,2019 Chevy Camaro Turbo,Bridgestone,142.642,0.816,116.396,0.009,15.159,8698,2019,Chevy Camaro Turbo,Shaun,Bailey,Royal Oak,MI,875
T,2,142,Dennis Healy,2015 Ford Mustang,Multi,Oregon,78.054,76.016(1),74.177,143.877,,,[42],"Lake Oswego, OR",Steeda | OS Giken,Ford*,NorPac,69.700,70.006,69.894,(1.235),892,2,CAMC,142,Dennis Healy,2015 Ford Mustang,Multi,143.877,0.816,117.404,0.032,16.166,8623,2015,Ford Mustang,Dennis,Healy,Lake Oswego,OR,921
T,3,195,Alexander Doss,2019 Chevrolet Camaro Tur,Bridgestone*,Detroit,77.345(1),75.279,74.503,144.319,,,[95],"Ferndale, MI",careers.gm.com,Chevrolet*,Great Lakes,72.249(1),71.968(1),69.816,(0.442),926,3,CAMC,195,Alexander Doss,2019 Chevy Camaro Turbo,Bridgestone,144.319,0.816,117.764,0.012,16.527,8597,2019,Chevy Camaro Turbo,Alexander,Doss,Ferndale,MI,950
T,4,135,Randy Adkins,2016 Ford Shelby GT350,Bridgestone,East Tenne,74.522,75.430,75.795(1),145.175,,,[35],"Powell, TN",Thanks Jim! Bridgestone/Hawk,Ford*,Southeast,72.030,DNF,70.653,(0.856),973,4,CAMC,135,Randy Adkins,2016 Ford Shelby GT350,Bridgestone,145.175,0.816,118.463,0.001,17.226,8546,2016,Ford Shelby GT350,Randy,Adkins,Powell,TN,990
T,5,197,Stefan Frick,2018 Chevrolet Camaro SS,1Bridgestone*,Detroit,81.588(1),80.065,75.669,145.302,,,[97],"West Bloomfield, MI",careers.gm.com,Chevrolet*,Great Lakes,69.866,69.633,71.922,(0.127),977,5,CAMC,197,Stefan Frick,2018 Chevy Camaro SS 1LE,Bridgestone,145.302,0.816,118.566,0.003,17.329,8538,2018,Chevy Camaro SS 1LE,Stefan,Frick,West Bloomfield,MI,997
T,6,136,Chris Cox,2015 Ford GT350 R,Bridgestone,San Franc,DNF,75.648,75.017,145.590,,,[36],"Morgan Hill, CA",Mike,Maier Inc. Ford*,NorPac,70.573,70.919,70.808,(0.288),996,6,CAMC,136,Chris Cox,2015 Ford GT350 R,Bridgestone,145.590,0.816,118.801,0.014,17.564,8522,2015,Ford GT350 R,Chris,Cox,Morgan Hill,CA,1009
T,7,174,Brandon Porambo,2017 Ford Mustang GT350,Bridgestone*,California,DNF,89.243,78.899,147.323,,,[74],"Glendora, CA",PBR,Ford*,SoPac,69.306,68.424,71.633(2),(1.733),1065,7,CAMC,174,Brandon Porambo,2017 Ford Mustang GT350,Bridgestone,147.323,0.816,120.216,0.083,18.978,8421,2017,Ford Mustang GT350,Brandon,Porambo,Glendora,CA,1079
T,8,59,Ryan Otis,2016 Chevrolet Camaro,Bridgestone,Oregon,DNF,79.261,DNF,147.467,,,,"Scappoose, OR",Stranoparts,/ OS Giken / MCS / A Chevrolet*,NorPac,69.940,68.847,68.206,(0.144),1070,8,CAMC,59,Ryan Otis,2016 Chevy Camaro,Bridgestone,147.467,0.816,120.333,0.004,19.096,8413,2016,Chevy Camaro,Ryan,Otis,Scappoose,OR,1088
T,9,74,Paul Molina,2017 Ford Mustang GT350-,Bridgestone*,California,78.579,78.527,77.330,147.617,,,[174],"Long Beach, CA",Anderson,Composites/ Cortex Rac Ford*,Southwest,72.618,71.975,70.287,(0.150),1079,9,CAMC,74,Paul Molina,2017 Ford Mustang GT350,Bridgestone,147.617,0.816,120.455,0.022,19.218,8405,2017,Ford Mustang GT350,Paul,Molina,Long Beach,CA,1094
T,10,35,James Thomas,2016 Ford Mustang GT350,Bridgestone,East Tenne,DNF,76.017,76.217,147.999,,,[135],"Parrottsville, TN",DriveAutoX,Ford*,Southeast,74.634,75.740(1),71.982,(0.382),1090,10,CAMC,35,James Thomas,2016 Ford Mustang GT350,Bridgestone,147.999,0.816,120.767,0.002,19.530,8383,2016,Ford Mustang GT350,James,Thomas,Parrottsville,TN,1108
T,11,60,Eric Janveaux,2018 Chevrolet Camaro SS,1Multi,Finger Lak,76.643,78.388,76.909,148.051,,,,"Ottawa, ON",Thanks,Dina Chevrolet*,Northeast,71.408,71.593,72.167,(0.052),1092,11,CAMC,60,Eric Janveaux,2018 Chevy Camaro SS 1LE,Multi,148.051,0.816,120.810,0.010,19.572,8380,2018,Chevy Camaro SS 1LE,Eric,Janveaux,Ottawa,ON,1112
T,12,173,W B Sephus,2014 Ford Rusturd GT,BFGoodrich,Oklahoma,78.249,79.924,79.955(1),148.622,,,[73],"Oklahoma City, OK",M&W,Pylon Relocation Services L Ford*,Midwest,71.732,71.170,70.373,(0.571),1104,12,CAMC,173,W B Sephus,2014 Ford Rusturd GT,BFGoodrich,148.622,0.816,121.276,0.013,20.038,8348,2014,Ford Rusturd GT,W B,Sephus,Oklahoma City,OK,1135
T,13,42,James Boller,2015 Ford Mustang,Multi,Arizona,84.091,76.365,76.875,149.512,,,[142],"Chandler, AZ",Steeda,| OS Giken Ford*,Southwest,DNF,73.147,73.768,(0.890),1130,13,CAMC,42,James Boller,2015 Ford Mustang,Multi,149.512,0.816,122.002,0.081,20.765,8298,2015,Ford Mustang,James,Boller,Chandler,AZ,1166
T,14,57,John Laughlin,2010 Ford ///Mustang,Bridgestone,Northwest,DNF,79.213,79.084,149.528,,,,"Nashville, TN",StranoParts,|Herbst Octane Testing Ford,Great Lakes,73.163,70.444,70.461,(0.016),1131,14,CAMC,57,John Laughlin,2010 Ford Mustang,Bridgestone,149.528,0.816,122.015,0.013,20.778,8297,2010,Ford Mustang,John,Laughlin,Nashville,TN,1168
,15,36,Pilar Miranda,2015 Ford GT350R,Bridgestone,San Franc,76.160,76.608,77.988,149.612,,,[136],"Morgan Hill, CA",Mike,"Maier Inc.,/Strano Parts Ford*",NorPac,74.226,73.452,73.799,(0.084),1133,15,CAMC,36,Pilar Miranda,2015 Ford GT350R,Bridgestone,149.612,0.816,122.083,0.048,20.846,8292,2015,Ford GT350R,Pilar,Miranda,Morgan Hill,CA,1169
,16,97,Karl Riggs,2018 Chevrolet Camaro SS1,Bridgestone*,Detroit,79.941,84.896(2),78.563(1),149.933,,,[197],"Utica, MI",Careers.gm.com,Chevrolet*,Great Lakes,71.370,71.541,71.930,(0.321),1143,16,CAMC,97,Karl Riggs,2018 Chevy Camaro SS 1LE,Bridgestone,149.933,0.816,122.345,0.048,21.108,8275,2018,Chevy Camaro SS 1LE,Karl,Riggs,Utica,MI,1172
,17,9,Joe Johnson,1997 Chevrolet Camaro,Bridgestone,Iowa,78.187,77.893,77.162,150.553,,,,"Grundy Center, ia",Heart,and Solutions Chevrolet*,Midwest,75.791,74.253,73.391,(0.620),1162,17,CAMC,9,Joe Johnson,1997 Chevy Camaro,Bridgestone,150.553,0.816,122.851,0.010,21.614,8241,1997,Chevy Camaro,Joe,Johnson,Grundy Center,ia,1185
,18,128,David Feighner,2015 Ford Mustang,Bridgestone,Saginaw V,81.150,83.367(1),80.069,150.626,,,[28],"Howell, MI",,Ford*,Great Lakes,72.953(1),70.558,70.557,(0.073),1163,18,CAMC,128,David Feighner,2015 Ford Mustang,Bridgestone,150.626,0.816,122.911,0.060,21.674,8237,2015,Ford Mustang,David,Feighner,Howell,MI,1188
,19,151,Matt Lucas,2017 Chevrolet Camaro 1L,Bridgestone,Texas,81.379,86.147(1),80.648,150.771,,,[51],"Keller, TX",,Chevrolet*,Southwest,70.505,71.238(1),70.123,(0.145),1167,19,CAMC,151,Matt Lucas,2017 Chevy Camaro 1LE,Bridgestone,150.771,0.816,123.029,0.018,21.792,8229,2017,Chevy Camaro 1LE,Matt,Lucas,Keller,TX,1192
,20,17,Jeff Wagenknecht,2007 Ford Mustang GT,Bridgestone,Great Riv,77.805,77.118,76.978,151.135,,,,"Le Claire, IA",,Ford*,Central,77.693,74.448,74.157,(0.364),1180,20,CAMC,17,Jeff Wagenknecht,2007 Ford Mustang GT,Bridgestone,151.135,0.816,123.326,0.049,22.089,8209,2007,Ford Mustang GT,Jeff,Wagenknecht,Le Claire,IA,1199
,21,139,Dave Whitworth,2012 Ford Mustang,Bridgestone,Nebraska,80.896,81.655,80.039,151.464,,,[39],"saint louis, MO",,Ford*,Midwest,71.639,72.206,71.425,(0.329),1188,21,CAMC,139,Dave Whitworth,2012 Ford Mustang,Bridgestone,151.464,0.816,123.595,0.039,22.357,8191,2012,Ford Mustang,Dave,Whitworth,saint louis,MO,1209
,22,186,John Fehring,2000 Pontiac Trans Am LS3,BFGoodrich,Fort Wayn,79.955,82.856(1),81.944(1),152.279,,,[86],"Churubusco, IN",Fehring5,Pontiac*,Great Lakes,74.824(1),72.324,73.127,(0.815),1202,22,CAMC,186,John Fehring,2000 Pontiac Trans Am LS3,BFGoodrich,152.279,0.816,124.260,0.019,23.023,8147,2000,Pontiac Trans Am LS3,John,Fehring,Churubusco,IN,1223
,23,27,Robert Stanley,2017 Ford Mustang GT,Bridgestone,Colorado,81.675,79.674,82.023(1),152.474,,,,"Highlands Ranch, CO",Wyld,Stalyns Ford*,Rocky Moun,72.839,73.407,72.800,(0.195),1207,23,CAMC,27,Robert Stanley,2017 Ford Mustang GT,Bridgestone,152.474,0.816,124.419,0.007,23.182,8137,2017,Ford Mustang GT,Robert,Stanley,Highlands Ranch,CO,1228
,24,76,Cody Grissom,2017 Chevrolet Camaro SS,1Bridgestone,Central C,DNF,81.960(1),83.525(1),152.794,,,[176],"Charlotte, NC",,Chevrolet*,Southeast,72.769,70.834,73.793(1),(0.320),1212,24,CAMC,76,Cody Grissom,2017 Chevy Camaro SS 1LE,Bridgestone,152.794,0.816,124.680,0.014,23.443,8120,2017,Chevy Camaro SS 1LE,Cody,Grissom,Charlotte,NC,1232
,25,51,Michael Cobb,2017 Chevrolet Camaro 51l,Bridgestone,Texas,84.525,82.230,81.695,153.163,,,[151],"Colleyville, TX",BG,Racing Chevrolet*,Southwest,78.216(2),72.513,71.468,(0.369),1216,25,CAMC,51,Michael Cobb,2017 Chevy Camaro 51l,Bridgestone,153.163,0.816,124.981,0.090,23.744,8100,2017,Chevy Camaro 51l,Michael,Cobb,Colleyville,TX,1239
,26,194,Alex Krull,2017 Chevrolet Camaro ZL,Bridgestone*,Detroit,82.135,82.252,81.466(1),153.231,,,[94],"Royal Oak, MI",careers.gm.com,Chevrolet*,Great Lakes,72.741,71.765,72.173,(0.068),1217,26,CAMC,194,Alex Krull,2017 Chevy Camaro ZL1,Bridgestone,153.231,0.816,125.036,0.055,23.799,8097,2017,Chevy Camaro ZL1,Alex,Krull,Royal Oak,MI,1242
,27,190,Bryan Packingham,2016 Ford mustang,BFGoodrich,Iowa,81.643,84.428,81.054,154.221,,,[90],"Cedar Rapids, IA",,Ford*,Central,78.262,78.416(2),73.167,(0.990),1229,27,CAMC,190,Bryan Packingham,2016 Ford Mustang,BFGoodrich,154.221,0.816,125.844,0.137,24.607,8045,2016,Ford Mustang,Bryan,Packingham,Cedar Rapids,IA,1261
,28,87,Raleigh Boreen,2002 Chevrolet Z28 Camaro,BFGoodrich,Indianapo,83.188,86.299,81.332,154.308,M,,[187],"Westfield, IN",WIZN,BY Racing Chevrolet*,Great Lakes,75.143(1),73.417,72.976,(0.087),1230,28,CAMC,87,Raleigh Boreen,2002 Chevy Z28 Camaro,BFGoodrich,154.308,0.816,125.915,0.071,24.678,8040,2002,Chevy Z28 Camaro,Raleigh,Boreen,Westfield,IN,1263
,29,7,Nate Langford,2017 Chevrolet camaro,Multi,Ozark Mo,82.575,81.025,81.384,154.401,,,,"ROGERS, AR",,Chevrolet*,Midwest,74.897,74.640,73.376,(0.093),1232,29,CAMC,7,Nate Langford,2017 Chevy Camaro,Multi,154.401,0.816,125.991,0.076,24.754,8035,2017,Chevy Camaro,Nate,Langford,ROGERS,AR,1266
,30,22,William Agnor,2015 Ford Mustang GT,Bridgestone*,Kansas C,82.940,82.859(1),82.235,155.257,,,,"Peculiar, MO",https://m.facebook.com/AutoXSynt,Ford*,Midwest,76.633(2),75.277(1),73.022,(0.856),1240,30,CAMC,22,William Agnor,2015 Ford Mustang GT,Bridgestone,155.257,0.816,126.690,0.004,25.453,7991,2015,Ford Mustang GT,William,Agnor,Peculiar,MO,1280
,31,137,Mike White,1997 Chevrolet Camaro SS,BFGoodrich,Nebraska,91.602,93.389(3),83.718,155.449,,,[37],"Omaha, NE",,Chevrolet*,Midwest,73.897,71.731,72.056,(0.192),1242,31,CAMC,137,Mike White,1997 Chevy Camaro SS,BFGoodrich,155.449,0.816,126.846,0.037,25.609,7981,1997,Chevy Camaro SS,Mike,White,Omaha,NE,1283
,32,28,Lorien Feighner,2015 Ford Mustang,Bridgestone,Saginaw V,83.944,84.087,82.106,156.010,,,[128],"Howell, MI",,Ford*,Great Lakes,75.198(1),74.435(1),73.904,(0.561),1249,32,CAMC,28,Lorien Feighner,2015 Ford Mustang,Bridgestone,156.010,0.816,127.304,0.044,26.067,7952,2015,Ford Mustang,Lorien,Feighner,Howell,MI,1285
,33,91,Terry Brown,2002 Ford Mustang GT,Bridgestone*,Colorado,84.463,DNF,81.097,156.208,M,,,"Fort Collins, CO",,Ford*,Rocky Moun,78.191,76.436,75.111,(0.198),1252,33,CAMC,91,Terry Brown,2002 Ford Mustang GT,Bridgestone,156.208,0.816,127.466,0.061,26.229,7942,2002,Ford Mustang GT,Terry,Brown,Fort Collins,CO,1286
,34,116,Sean Tate,2011 Ford Mustang,BFGoodrich,Saginaw V,84.328(1),86.933(2),88.036(3),156.480,,,[16],"Lansing, MI",,Ford*,Great Lakes,72.713,79.486(3),72.152,(0.272),1255,34,CAMC,116,Sean Tate,2011 Ford Mustang,BFGoodrich,156.480,0.816,127.688,0.031,26.451,7928,2011,Ford Mustang,Sean,Tate,Lansing,MI,1288
,35,73,Meredith Evans,2014 Ford Rusturd GT,BFGoodrich,Oklahoma,81.342,DNF,80.157,156.754,,,[173],"Oklahoma City, ok",M&W,Pylon Relocation Services L Ford*,Midwest,DNF,DNF,76.597,(0.274),1258,35,CAMC,73,Meredith Evans,2014 Ford Rusturd GT,BFGoodrich,156.754,0.816,127.911,0.152,26.674,7915,2014,Ford Rusturd GT,Meredith,Evans,Oklahoma City,ok,1290
,36,94,Brent Stoner,2017 Chevrolet Camaro ZL,Bridgestone*,Detroit,83.614,84.320,82.138,156.759,,,[194],"West Bloomfield, MI",careers.gm.com,Chevrolet*,Great Lakes,DNF,75.129,74.621,(0.005),1259,36,CAMC,94,Brent Stoner,2017 Chevy Camaro ZL1,Bridgestone,156.759,0.816,127.915,0.004,26.678,7914,2017,Chevy Camaro ZL1,Brent,Stoner,West Bloomfield,MI,1291
,37,14,David Gushwa,2012 Ford Boss 302,BFGoodrich,South Ben,DNF,84.084,82.774,157.970,,,,"Mishawaka, IN",Da-Oh!,Ford*,Great Lakes,78.537(1),76.143,75.196,(1.211),1274,37,CAMC,14,David Gushwa,2012 Ford Boss 302,BFGoodrich,157.970,0.816,128.904,0.032,27.666,7854,2012,Ford Boss 302,David,Gushwa,Mishawaka,IN,1301
,38,37,David Fink,1997 Chevrolet Camero,BFGoodrich,Nebraska,83.703,82.076,91.610(3),157.980,,,[137],"Louisville, KY",,Chevrolet*,Midwest,DNF,78.595,75.904,(0.010),1275,38,CAMC,37,David Fink,1997 Chevy Camero,BFGoodrich,157.980,0.816,128.912,0.008,27.675,7853,1997,Chevy Camero,David,Fink,Louisville,KY,1302
,39,176,Mark Grissom,2017 Chevrolet CAMARO S,Bridgestone,Oklahoma,DNF,83.050,84.122(1),158.815,M,,[76],"Mustang, OK",,Chevrolet*,Southwest,76.342,75.765(1),75.866(1),(0.835),1280,39,CAMC,176,Mark Grissom,2017 Chevy Camaro SS,Bridgestone,158.815,0.816,129.593,0.108,28.356,7812,2017,Chevy Camaro SS,Mark,Grissom,Mustang,OK,1304
,40,80,Larry Vaughan,2007 Ford Mustang SGT,BFGoodrich,Rio Grand,DNF,84.318,83.526,159.074,,,,"Los Alamos, NM",Cortex,Racing/Vest Orthordonics Ford*,Rocky Moun,79.976(1),75.548,76.569,(0.259),1281,40,CAMC,80,Larry Vaughan,2007 Ford Mustang SGT,BFGoodrich,159.074,0.816,129.804,0.211,28.567,7799,2007,Ford Mustang SGT,Larry,Vaughan,Los Alamos,NM,1308
,41,123,Keith Lamming,2011 Chevrolet Camaro,BFGoodrich,Kansas C,88.881(2),91.433(3),88.941(2),159.392,,,[23],"Raymore, MO",StickyMotorsports.com/,Detroit Spe Chevrolet,Midwest,74.412(1),72.545(1),70.511,(0.318),1284,41,CAMC,123,Keith Lamming,2011 Chevy Camaro,BFGoodrich,159.392,0.816,130.064,0.005,28.827,7784,2011,Chevy Camaro,Keith,Lamming,Raymore,MO,1309
,42,23,Rusty Henderson,2011 Chevrolet Camaro SS,BFGoodrich,Kansas C,88.264(1),88.547(2),87.844(1),159.757,,,[123],"Independence, MO",Stickymotorsports.com/,BFGoodric Chevrolet,Midwest,75.383,71.913,74.416(1),(0.365),1289,42,CAMC,23,Rusty Henderson,2011 Chevy Camaro SS,BFGoodrich,159.757,0.816,130.362,0.049,29.125,7766,2011,Chevy Camaro SS,Rusty,Henderson,Independence,MO,1314
,43,56,Corey Pettett,2012 Ford Mustang,BFGoodrich,Arkansas,DNF,88.219,86.337,159.829,M,,,"Alexander, AR",Sherwood,Tire Ford*,Midwest,DNF,73.615,73.492,(0.072),1290,43,CAMC,56,Corey Pettett,2012 Ford Mustang,BFGoodrich,159.829,0.816,130.420,0.059,29.183,7762,2012,Ford Mustang,Corey,Pettett,Alexander,AR,1315
,44,39,Beth Whitworth,2012 Ford Mustang Cobra,Bridgestone,Nebraska,85.445,84.893,88.084,160.569,,,[139],"SAINT LOUIS, MO",,Ford*,Midwest,78.066,77.944,75.676,(0.740),1294,44,CAMC,39,Beth Whitworth,2012 Ford Mustang Cobra,Bridgestone,160.569,0.816,131.024,0.156,29.787,7727,2012,Ford Mustang Cobra,Beth,Whitworth,SAINT LOUIS,MO,1319
,45,86,Rhonda Fehring,2000 Pontiac Trans Am LS3,BFGoodrich,Fort Wayn,85.242,83.301,DNF,163.224,,,[186],"Churubusco, IN",Fehring5,Pontiac*,Great Lakes,85.499,80.833,79.923,(2.655),1305,45,CAMC,86,Rhonda Fehring,2000 Pontiac Trans Am LS3,BFGoodrich,163.224,0.816,133.191,0.542,31.954,7601,2000,Pontiac Trans Am LS3,Rhonda,Fehring,Churubusco,IN,1325
,46,187,Velma Boreen,2002 Chevrolet Camaro,BFGoodrich,Indianapo,88.430,88.680,86.840,164.770,M,,[87],"Westfield, IN",Speedway,Motors Chevrolet*,Great Lakes,DNF,80.063,77.930,(1.546),1313,46,CAMC,187,Velma Boreen,2002 Chevy Camaro,BFGoodrich,164.770,0.816,134.452,0.338,33.215,7530,2002,Chevy Camaro,Velma,Boreen,Westfield,IN,1331
,47,5,Robert Shearrer Weathers,2017 Chevrolet Camaro SS,Bridgestone*,ALMO,87.490,85.549,89.132(1),165.202,,,,"Gonzales, TX",,Chevrolet*,,DNF,DNF,79.653,(0.432),1316,47,CAMC,5,Robert Shearrer Weathers,2017 Chevy Camaro SS,Bridgestone,165.202,0.816,134.805,0.153,33.568,7510,2017,Chevy Camaro SS,Robert Shearrer,Weathers,Gonzales,TX,1332
,48,90,Leah Julich,2016 Ford mustang,BFGoodrich,Iowa,89.639,93.287(2),91.095,167.668,,,[190],"Cedar Rapids, IA",,Ford*,Central,79.807,79.184,78.029,(2.466),1326,48,CAMC,90,Leah Julich,2016 Ford Mustang,BFGoodrich,167.668,0.816,136.817,0.172,35.580,7399,2016,Ford Mustang,Leah,Julich,Cedar Rapids,IA,1337
,49,16,Charles Tate,2011 Ford Mustang,BFGoodrich,Western M,95.533,DNF,89.890,168.556,M,,[116],"Lansing, MI",,Ford*,Great Lakes,84.854,80.191,78.666,(0.888),1329,49,CAMC,16,Charles Tate,2011 Ford Mustang,BFGoodrich,168.556,0.816,137.542,0.372,36.305,7360,2011,Ford Mustang,Charles,Tate,Lansing,MI,1341
,50,85,Randy Keeton,2018 Chevrolet Camaro SS,1Bridgestone,Northeast O,DNF,80.501,79.306,No Time,M,,,"Tulsa, OK",,Chevrolet*,Midwest,DNF,DNF,DNF,,1348,50,CAMC,85,Randy Keeton,2018 Chevy Camaro SS 1LE,Bridgestone,No Time,0.816,999.999,––,––,––,2018,Chevy Camaro SS 1LE,Randy,Keeton,Tulsa,OK,
,51,71,Tyler Garling,2001 Ford Mustang GT,BFGoodrich,Oklahoma,82.211,79.624,81.033,No Time,,,,"Norman, OK",C&T,Garling Automotive/ Penni Ford*,Midwest,DNS,DNS,DNS,,1348,51,CAMC,71,Tyler Garling,2001 Ford Mustang GT,BFGoodrich,No Time,0.816,999.999,––,––,––,2001,Ford Mustang GT,Tyler,Garling,Norman,OK,
T,1,95,Chad Ryker,1968 Chevrolet Camaro,Falken,California,65.669,63.235,62.838,132.707,,,,"Huntington Beach, CA",TCI,Engineering/ Wilwood/ Curri Chevrolet*,SoPac,72.315,70.186,69.869,,159,1,CAMT,95,Chad Ryker,1968 Chevy Camaro,Falken,132.707,0.807,107.095,0.010,5.857,9453,1968,Chevy Camaro,Chad,Ryker,Huntington Beach,CA,338
T,2,121,Brian Johns,1964 Chevrolet Chevelle,BFGoodrich,Tennessee,66.479,65.353(1),63.427,133.276,,,[21],"Milton, TN",JRi,Shocks/Ultimate Performance/ Chevrolet*,Southeast,71.716,70.666,69.849,(0.569),189,2,CAMT,121,Brian Johns,1964 Chevy Chevelle,BFGoodrich,133.276,0.807,107.554,0.015,6.317,9413,1964,Chevy Chevelle,Brian,Johns,Milton,TN,364
T,3,28,Steve Seymore,1990 Ford Mustang,BFGoodrich,Dixie,71.755,63.443,80.626(1),135.118,,,[128],"Tallahassee, FL",Mod,Squad Garage Ford*,Southeast,82.663(4),71.675,72.900(1),(1.842),317,3,CAMT,28,Steve Seymore,1990 Ford Mustang,BFGoodrich,135.118,0.807,109.040,0.001,7.803,9284,1990,Ford Mustang,Steve,Seymore,Tallahassee,FL,468
T,4,93,J.J. Mallrich,1993 Ford Mustang,BFGoodrich,St. Louis,66.547(1),DNF,64.958,135.159,,,[193],"Highland, IL",,Ford*,Midwest,73.103(1),70.201,90.020(3),(0.041),319,4,CAMT,93,J.J. Mallrich,1993 Ford Mustang,BFGoodrich,135.159,0.807,109.073,0.017,7.836,9282,1993,Ford Mustang,J.J.,Mallrich,Highland,IL,475
T,5,128,Rob Ippolito,1990 Ford Mustang,BFGoodrich,Dixie,64.778,64.353,64.965,135.375,,,[28],"Tallahassee, FL",Mod,Squad Garage Ford*,Southeast,75.030(1),72.771,71.022,(0.216),337,5,CAMT,128,Rob Ippolito,1990 Ford Mustang,BFGoodrich,135.375,0.807,109.248,0.007,8.010,9267,1990,Ford Mustang,Rob,Ippolito,Tallahassee,FL,487
