Trophy,Class Position,Car Number,Driver Name,Car Model,Tire Mfg,Region,Run 1,Run 2,Run 3,Total Time,Medal,(blank),Codriver Car Number,Driver Town,Sponsor,(unknown),Division,Run 4,Run 5,Run 6,Diff Behind Next Fastest in Class,Rank PAX,Class Position,Class,Car Number,Driver Name,Car Model,Tire Mfg,Total Time,PAX Factor,PAX Time,Diff Behind Next Fastest PAX,Diff Behind 1st Place PAX,RTP Points,Car Year,Car Model,First Name,Last Name,City,State,Rank Overall
,43,120,Brian Ittner,2000 Ford Mustang,Hoosier,Land O L,78.554,73.655,71.972,138.827,,,[20],"Dawsonville, GA",Chequered Flag Automotive/Black D,,Central,DNF,66.855,DNF,(1.765),1285,43,CP,120,Brian Ittner,2000 Ford Mustang,Hoosier,138.827,0.854,118.558,0.020,27.075,7716,2000,Ford Mustang,Brian,Ittner,Dawsonville,GA,1277
,44,22,Ron Ittner,1986 Ford Mustang,Hoosier,Atlanta,76.097,74.781(1),73.279(1),143.500,,,[122],"Roswell, GA",Chequered Flag Automotive/Black D,,Southeast,72.867,70.221,71.812(2),(4.673),1292,44,CP,22,Ron Ittner,1986 Ford Mustang,Hoosier,143.500,0.854,122.549,0.044,31.066,7465,1986,Ford Mustang,Ron,Ittner,Roswell,GA,1286
,45,91,Mark Madarash,1988 Pontiac Trans-am,Hoosier,Texas,59.979,59.307,60.867(1),No Time,,,,"Red Oak, TX",Dusold Designs,,Southwest,DNS,DNS,DNS,,1295,45,CP,91,Mark Madarash,1988 Pontiac Trans-am,Hoosier,No Time,0.854,999.999,––,––,––,1988,Pontiac Trans-am,Mark,Madarash,Red Oak,TX,
T,1,117,Tracy Lewis,1965 Ford Mustang,Goodyear*,Dixie,61.710,64.756(1),DNF,117.806,,,[17],"Tallahassee, FL",Mod Squad Garage,,Southeast,57.540,56.714,56.096,,841,1,CPL,117,Tracy Lewis,1965 Ford Mustang,Hoosier,117.806,0.854,100.606,0.013,9.123,9093,1965,Ford Mustang,Tracy,Lewis,Tallahassee,FL,471
,2,17,Alyssa Lewis,1965 Ford Mustang,Goodyear*,Dixie,76.796(1),65.672(2),60.627,117.876,,,[117],"Tallahassee, FL",Mod Squad Garage,,Southeast,57.249,57.679(1),57.857(1),(0.070),846,2,CPL,17,Alyssa Lewis,1965 Ford Mustang,Hoosier,117.876,0.854,100.666,0.006,9.183,9088,1965,Ford Mustang,Alyssa,Lewis,Tallahassee,FL,475
T,1,86,Christopher Dorsey,1987 Toyota Corolla GTS,Avon,Colorado,52.489,52.518,52.707,108.998,,,,"Littleton, CO",034 EFI / 3Rauto.com / Cobalt Fri,,Rocky Moun,DNF,56.733,56.509,,54,1,DP,86,Christopher Dorsey,1987 Toyota Corolla GTS,Avon,108.998,0.865,94.283,0.021,2.800,9703,1987,Toyota Corolla GTS,Christopher,Dorsey,Littleton,CO,101
T,2,182,Todd Roberts,1990 Mazda Miata,Hoosier,Lone Star,59.306(2),53.119,54.618(1),110.486,,,[82],"Austin, TX",Hangover Racing Team / RTRT / H,,Southwest,58.272,57.367,65.451(2),(1.488),122,2,DP,182,Todd Roberts,1990 Mazda Miata,Hoosier,110.486,0.865,95.570,0.007,4.087,9572,1990,Mazda Miata,Todd,Roberts,Austin,TX,138
T,3,27,Steve Hoelscher,1986 Toyota MR2,Hoosier,Tennessee,53.852,55.221(1),53.011,110.827,,,,"Harpers Ferry, WV",Race-Keeper,,Southeast,58.368,DNF,57.816,(0.341),157,3,DP,27,Steve Hoelscher,1986 Toyota MR2,Hoosier,110.827,0.865,95.865,0.001,4.382,9543,1986,Toyota MR2,Steve,Hoelscher,Harpers Ferry,WV,148
T,4,71,Bret Dodson,1990 Mazda Miata,Avon,Northwest,53.837,53.067,53.443,111.529,,,[171],"Seattle, Sea",Thanks Sean!,,NorPac,58.462,61.003(1),61.586(1),(0.702),238,4,DP,71,Bret Dodson,1990 Mazda Miata,Avon,111.529,0.865,96.473,0.000,4.989,9483,1990,Mazda Miata,Bret,Dodson,Seattle,Sea,165
T,5,171,Sean Green,1990 Mazda Miata,Avon,Northwest,54.490,54.129,62.780,113.084,,,[71],"Renton, WA",,,NorPac,66.370(2),59.617,58.955,(1.555),460,5,DP,171,Sean Green,1990 Mazda Miata,Avon,113.084,0.865,97.818,0.008,6.334,9352,1990,Mazda Miata,Sean,Green,Renton,WA,219
,6,93,Ron Baker,1996 Mazda Miata,Hoosier,Reno,58.348(1),57.404(1),54.012,113.289,,,[193],"Carson City, NV",RacewithRP.com,,NorPac,DNF,59.277,61.973(1),(0.205),493,6,DP,93,Ron Baker,1996 Mazda Miata,Hoosier,113.289,0.865,97.995,0.000,6.512,9336,1996,Mazda Miata,Ron,Baker,Carson City,NV,225
,7,99,Ted Lewis,1965 Lotus elan,Hoosier,Arizona,55.327,55.458,55.287,114.321,,,,"New River, AZ",,,SoPac,DNF,63.822(2),59.034,(1.032),649,7,DP,99,Ted Lewis,1965 Lotus Elan,Hoosier,114.321,0.865,98.888,0.014,7.404,9251,1965,Lotus Elan,Ted,Lewis,New River,AZ,273
,8,82,Steve Hudson,1990 Mazda Miata,Hoosier,Lone Star,58.691(1),56.057,55.218,115.152,,,[182],"Austin, TX",Hudson Bend Storage,,Southwest,61.707,61.106,59.934,(0.831),744,8,DP,82,Steve Hudson,1990 Mazda Miata,Hoosier,115.152,0.865,99.606,0.003,8.123,9184,1990,Mazda Miata,Steve,Hudson,Austin,TX,313
,9,152,Nathan Poffenbarger,1982 Toyota Starlet,Avon,San Franc,68.990(2),55.326,55.221,115.525,,,[52],"Highlands Ranch, CO",Komush Engineering,,NorPac,60.304,61.507,61.237,(0.373),773,9,DP,152,Nathan Poffenbarger,1982 Toyota Starlet,Avon,115.525,0.865,99.929,0.014,8.446,9155,1982,Toyota Starlet,Nathan,Poffenbarger,Highlands Ranch,CO,332
,10,98,Stephen Simonds,1990 Mazda Miata,Hoosier,Houston,DNF,63.164,55.745,115.933,,,[198],"Rosharon, TX",MiataRoadster,,Southwest,63.004(1),60.345,60.188,(0.408),811,10,DP,98,Stephen Simonds,1990 Mazda Miata,Hoosier,115.933,0.865,100.282,0.001,8.799,9123,1990,Mazda Miata,Stephen,Simonds,Rosharon,TX,350
,11,198,Perry Simonds,1990 Mazda Miata,Hoosier,Texas,56.726,58.178(1),56.664,117.387,,,[98],"Lavon, TX",MiataRoadster,,Southwest,DNF,60.723,61.029,(1.454),940,11,DP,198,Perry Simonds,1990 Mazda Miata,Hoosier,117.387,0.865,101.540,0.017,10.056,9010,1990,Mazda Miata,Perry,Simonds,Lavon,TX,442
,12,193,Paula Baker,1996 Mazda Miata,Hoosier,Utah,DNF,56.727,56.529,117.929,,,[93],"Magna, UT",RacewithRP.com,,Rocky Moun,DNF,61.400,61.635,(0.542),979,12,DP,193,Paula Baker,1996 Mazda Miata,Hoosier,117.929,0.865,102.009,0.003,10.525,8968,1996,Mazda Miata,Paula,Baker,Magna,UT,480
,13,52,Dwayne Komush,1982 Toyota Starlet,Avon,San Franc,58.933(1),57.119,56.273,118.870,,,[152],"Patterson, CA",Komush Engineering,,NorPac,68.645(2),62.935,62.597,(0.941),1043,13,DP,52,Dwayne Komush,1982 Toyota Starlet,Avon,118.870,0.865,102.823,0.009,11.339,8897,1982,Toyota Starlet,Dwayne,Komush,Patterson,CA,568
,14,74,Danny Thomas,1976 MG Midget,Hoosier,Oklahoma,66.494(1),60.493,58.903,122.172,,,,"Spencer, OK",Apex Accounting Solutions,,Midwest,63.269,99.723,DNS,(3.302),1155,14,DP,74,Danny Thomas,1976 MG Midget,Hoosier,122.172,0.865,105.679,0.062,14.195,8657,1976,MG Midget,Danny,Thomas,Spencer,OK,854
,15,44,Philip Snodgrass,1996 Mazda Miata,Avon,Oregon,DNF,63.701(1),61.412(1),122.879,,,,"Beaverton, OR",,,NorPac,65.410(1),DNF,61.467,(0.707),1166,15,DP,44,Philip Snodgrass,1996 Mazda Miata,Avon,122.879,0.865,106.290,0.004,14.807,8607,1996,Mazda Miata,Philip,Snodgrass,Beaverton,OR,900
,16,43,Paul Neal,1970 Datsun 510,Hoosier,Gulf Coas,63.950,64.246,63.910,133.008,,,,"Niceville, FL",B&M Starter & Alternator,,Southeast,70.316,69.858,69.098,(10.129),1272,16,DP,43,Paul Neal,1970 Datsun 510,Hoosier,133.008,0.865,115.052,0.354,23.569,7951,1970,Datsun 510,Paul,Neal,Niceville,FL,1239
T,1,173,Brian Kuehl,1990 Honda Civic,Hoosier,New Eng,58.938(1),57.234,57.311,109.466,,,[73],"Dover, NH",Racetek/WRS/Karcepts/GFab/BBR,,Northeast,52.819,52.232,52.245,,44,1,EP,173,Brian Kuehl,1990 Honda Civic GT3DX,Hoosier,109.466,0.859,94.031,0.032,2.548,9729,1990,Honda Civic GT3DX,Brian,Kuehl,Dover,NH,112
T,2,198,Patrick Washburn,1989 Honda Civic si,Avon,Milwauke,59.574(1),57.423,57.301,110.315,,,[98],"Wausau, WI",King Motorsports,,Midwest,53.594,56.516(2),53.014,(0.849),74,2,EP,198,Patrick Washburn,1989 Honda Civic Si,Avon,110.315,0.859,94.761,0.015,3.277,9654,1989,Honda Civic Si,Patrick,Washburn,Wausau,WI,133
T,3,179,Allen Kugler,1990 Honda CRXFester,Hoosier,Susqueha,58.876,57.387,57.302,110.558,,,[79],"Springtown, PA",Karcepts/InMotion/EvansTuning,,Northeast,53.548,53.538,53.256,(0.243),84,3,EP,179,Allen Kugler,1990 Honda CRXFester,Hoosier,110.558,0.859,94.969,0.007,3.486,9633,1990,Honda CRXFester,Allen,Kugler,Springtown,PA,140
T,4,192,Brian Levesque,1985 Honda CRX,Hoosier,New Eng,58.468,62.353(2),60.601(1),112.436,,,[92],"Lyndeborough, NH",C+W Auto,,Northeast,54.301,54.455,53.968,(1.878),257,4,EP,192,Brian Levesque,1985 Honda CRX,Hoosier,112.436,0.859,96.583,0.015,5.099,9472,1985,Honda CRX,Brian,Levesque,Lyndeborough,NH,183
T,5,139,Andrew Blasiman,1989 Honda Civic si,Avon,Northwest,60.842(1),59.567,58.732,112.484,,,[39],"Bowling Green, OH",Pure Tuning,,Great Lakes,55.659(1),53.752,57.202(2),(0.048),269,5,EP,139,Andrew Blasiman,1989 Honda Civic Si,Avon,112.484,0.859,96.624,0.003,5.140,9468,1989,Honda Civic Si,Andrew,Blasiman,Bowling Green,OH,189
,6,98,Chris DeLay,1989 Honda Civic,Avon,Milwauke,61.654(1),58.582,58.667,112.939,,,[198],"Kansas City, MO",Lucky Lugnut Racing,,Central,57.911(1),54.742,54.357,(0.455),325,6,EP,98,Chris DeLay,1989 Honda Civic,Avon,112.939,0.859,97.015,0.001,5.531,9430,1989,Honda Civic,Chris,DeLay,Kansas City,MO,210
,7,73,Don Kuehl,1990 Honda Civic GT3DX,Hoosier,New Eng,66.929(2),60.806,58.441,113.302,,,[173],"Windham, NH",RaceTek,,Northeast,61.076(3),54.861,DNF,(0.363),383,7,EP,73,Don Kuehl,1990 Honda Civic GT3DX,Hoosier,113.302,0.859,97.326,0.005,5.843,9400,1990,Honda Civic GT3DX,Don,Kuehl,Windham,NH,226
,8,79,Anthony DeFiore,1990 Honda CRXFester,Hoosier,,,62.685,59.750,114.026,,,[179],"Summerfield, NC",Karcepts/InMotion/EvansTuning,,Northeast,56.144(1),54.495,54.276,(0.724),484,8,EP,79,Anthony DeFiore,1990 Honda CRXFester,Hoosier,114.026,0.859,97.948,0.007,6.465,9340,1990,Honda CRXFester,Anthony,DeFiore,Summerfield,NC,260
,9,58,Matt Tuhro,1991 Honda CRX,None,Lake Sup,61.836,60.905,59.439,114.363,,,,"Sault Sainte Marie, MI",,,Central,56.531,55.869,54.924,(0.337),533,9,EP,58,Matt Tuhro,1991 Honda CRX,N/A,114.363,0.859,98.238,0.005,6.754,9312,1991,Honda CRX,Matt,Tuhro,Sault Sainte Marie,MI,277
,10,39,Robert Chrismas,1989 Honda Civic Si,Avon,Northwest,61.123,60.477,60.169,115.504,,,[139],"Genoa, OH",Pure Tuning/Casino Motorsports/M,,Great Lakes,56.480,55.335,55.792,(1.141),695,10,EP,39,Robert Chrismas,1989 Honda Civic Si,Avon,115.504,0.859,99.218,0.009,7.735,9220,1989,Honda Civic Si,Robert,Chrismas,Genoa,OH,330
,11,17,Andrew Furlong,1984 Volkswagen Rabbit,Avon,Mohawk-,60.513,62.675(1),60.268,116.644,,,,"Johnstown, NY",,,Northeast,59.047(1),56.605,56.376,(1.140),800,11,EP,17,Andrew Furlong,1984 Volkswagen Rabbit,Avon,116.644,0.859,100.197,0.001,8.714,9130,1984,Volkswagen Rabbit,Andrew,Furlong,Johnstown,NY,391
,12,149,Scott Hearne,1984 Honda CRX,Hoosier,Northwest,64.575(1),62.972,61.403,117.720,,,[49],"Massillon, OH",,,Great Lakes,58.207,57.144,56.317,(1.076),904,12,EP,149,Scott Hearne,1984 Honda CRX,Hoosier,117.720,0.859,101.121,0.002,9.638,9047,1984,Honda CRX,Scott,Hearne,Massillon,OH,463
,13,45,Rich Windberg,1976 Volkswagen Scirocco,Hoosier,Lone Star,75.354,61.872,61.567,118.919,,,,"Georgetown, TX",Road Trip Racing Team,,Southwest,64.160,DNF,57.352,(1.199),992,13,EP,45,Rich Windberg,1976 VW Scirocco,Hoosier,118.919,0.859,102.151,0.004,10.668,8956,1976,VW Scirocco,Rich,Windberg,Georgetown,TX,574
,14,92,Alex Jackson,1985 Honda CRX,Hoosier,New Eng,73.334,67.650,DNF,132.071,,,[192],"Shirley, MA",C + W Auto,,Northeast,67.720,65.506,64.421,(13.152),1264,14,EP,92,Alex Jackson,1985 Honda CRX,Hoosier,132.071,0.859,113.449,0.108,21.966,8064,1985,Honda CRX,Alex,Jackson,Shirley,MA,1226
,15,49,Michael Hearne,1984 Honda Crx,Hoosier,Northwest,67.503,DNF,64.507,No Time,,,[149],"Carlsbad, CA",rogues-racing,,Great Lakes,DNF,DNF,DNF,,1295,15,EP,49,Michael Hearne,1984 Honda CRX,Hoosier,No Time,0.859,999.999,––,––,––,1984,Honda CRX,Michael,Hearne,Carlsbad,CA,
T,1,79,Denise Kugler,1990 Honda CRXFester,Hoosier,Susqueha,64.183(1),60.664,59.586,114.553,,,,"Springtown, PA",Karcepts/InMotion/EvansTuning,,Northeast,DNF,55.459,54.967,,562,1,EPL,79,Denise Kugler,1990 Honda CRXFester,Hoosier,114.553,0.859,98.401,0.003,6.918,9297,1990,Honda CRXFester,Denise,Kugler,Springtown,PA,288
T,1,194,David Montgomery,1972 Porsche 914/6,Hoosier,Cincinnati,56.166,55.471,55.437,106.992,,,[94],"Montgomery, OH",,,Midwest,52.471,51.555,51.896,,24,1,FP,194,David Montgomery,1972 Porsche 914/6,Hoosier,106.992,0.873,93.404,0.036,1.921,9794,1972,Porsche 914/6,David,Montgomery,Montgomery,OH,63
T,2,92,Chris Raglin,2007 Pontiac Solstice GXP,Avon,Northwest,62.696(3),58.397(1),57.154,109.072,,,[192],"Findlay, OH",,,Central,53.461,52.245,51.918,(2.080),97,2,FP,92,Chris Raglin,2007 Pontiac Solstice GXP,Avon,109.072,0.873,95.220,0.009,3.736,9608,2007,Pontiac Solstice GXP,Chris,Raglin,Findlay,OH,103
T,3,192,Alex Jones,2007 Pontiac Solstice GXP,Avon,Northwest,62.161(3),56.653,57.318,109.153,,,[92],"Monclova, OH",Westers Garage / Norms Fiberglass,,Great Lakes,52.743,52.500,52.910,(0.081),101,3,FP,192,Alex Jones,2007 Pontiac Solstice GXP,Avon,109.153,0.873,95.291,0.008,3.807,9600,2007,Pontiac Solstice GXP,Alex,Jones,Monclova,OH,104
T,4,197,Erik Strelnieks,1999 Porsche Boxster,Hoosier,Lone Star,57.533,DNF,57.802,110.020,,,[97],"Cedar Park, TX",Hoosier/JC AutoSpec/Jungle Cat R,,Southwest,53.056,52.487,57.393(2),(0.867),174,4,FP,197,Erik Strelnieks,1999 Porsche Boxster,Hoosier,110.020,0.873,96.047,0.001,4.564,9525,1999,Porsche Boxster,Erik,Strelnieks,Cedar Park,TX,123
T,5,167,Jesse Waymire,2000 Honda POS2000,Hoosier,Wiregrass,59.000,58.454,57.782,110.677,,,[67],"Panama City, FL",Bad Ideas,,Southeast,54.570,54.142,52.895,(0.657),268,5,FP,167,Jesse Waymire,2000 Honda POS2000,Hoosier,110.677,0.873,96.621,0.009,5.138,9468,2000,Honda POS2000,Jesse,Waymire,Panama City,FL,143
,6,97,Troy Acosta,1999 Porsche Boxster,Hoosier,Lone Star,58.432,DNF,60.946(1),111.067,,,[197],"AUSTIN, TX",Jungle Cat Racing/Hoosier/JC Aut,,Southwest,56.006(1),52.635,54.342(1),(0.390),319,6,FP,97,Troy Acosta,1999 Porsche Boxster,Hoosier,111.067,0.873,96.961,0.013,5.478,9435,1999,Porsche Boxster,Troy,Acosta,AUSTIN,TX,155
,7,199,Tom Holt,1974 Datsun 280Z,Hoosier,Lone Star,60.590(1),58.299,58.272,112.946,,,[99],"Round Rock, TX",Road Trip Racing Team,,Southwest,57.800(1),54.971,54.674,(1.879),600,7,FP,199,Tom Holt,1974 Datsun 280Z,Hoosier,112.946,0.873,98.602,0.002,7.118,9278,1974,Datsun 280Z,Tom,Holt,Round Rock,TX,211
,8,99,Michael Parker,1974 Datsun 280Z,Hoosier,Hawaii,69.970,58.962,60.606(1),113.638,,,[199],"Kailua, HI",Road Trip Racing Team,,SoPac,57.433,54.676,54.858,(0.692),693,8,FP,99,Michael Parker,1974 Datsun 280Z,Hoosier,113.638,0.873,99.206,0.010,7.723,9222,1974,Datsun 280Z,Michael,Parker,Kailua,HI,243
,9,27,Federico del Toro,2001 Porsche boxster S,Hoosier,Alamo,59.856,62.734(2),63.317(2),114.246,,,,"San Antonio, TX",,,Central,55.738,54.772,54.390,(0.608),755,9,FP,27,Federico del Toro,2001 Porsche Boxster S,Hoosier,114.246,0.873,99.737,0.027,8.253,9172,2001,Porsche Boxster S,Federico del,Toro,San Antonio,TX,270
,10,67,Marcus Kroll,2000 Honda POS2000,Hoosier,Finger Lak,62.385,60.497,60.682,114.719,,,[167],"Pittsford, NY",,,Northeast,56.306,56.885,54.222,(0.473),792,10,FP,67,Marcus Kroll,2000 Honda POS2000,Hoosier,114.719,0.873,100.150,0.016,8.666,9135,2000,Honda POS2000,Marcus,Kroll,Pittsford,NY,297
,11,94,Leeds Gulick,1972 Porsche 914/6,Hoosier,Northwest,59.295,59.295,61.996(1),114.870,,,[194],"Bellevue, WA",,,NorPac,56.933,55.635,55.575,(0.151),810,11,FP,94,Leeds Gulick,1972 Porsche 914/6,Hoosier,114.870,0.873,100.282,0.004,8.798,9123,1972,Porsche 914/6,Leeds,Gulick,Bellevue,WA,301
,12,191,Lynne Rothney-Kozlak,1974 Porsche 914-6,Hoosier,New Eng,59.095,DNF,DNF,115.200,,,[91],"Litchfield, ME",Red Haus Racing,,Northeast,56.105,56.538,59.136(1),(0.330),835,12,FP,191,Lynne Rothney-Kozlak,1974 Porsche 914-6,Hoosier,115.200,0.873,100.570,0.031,9.086,9097,1974,Porsche 914-6,Lynne,Rothney-Kozlak,Litchfield,ME,315
,13,91,Paul Kozlak,1974 Porsche 914-6,Hoosier,New Eng,61.728,62.809(1),60.296,115.758,,,[191],"Litchfield, ME",Red Haus Racing,,Northeast,59.311(1),55.462,58.204(1),(0.558),892,13,FP,91,Paul Kozlak,1974 Porsche 914-6,Hoosier,115.758,0.873,101.057,0.003,9.573,9053,1974,Porsche 914-6,Paul,Kozlak,Litchfield,ME,336
,14,47,Michael Tews,1973 Datsun 240Z,Hoosier,Milwauke,61.605,61.196,60.339,116.064,,,,"Sussex, WI",American Leak Detection,,Central,58.450(1),55.725,55.733,(0.306),926,14,FP,47,Michael Tews,1973 Datsun 240Z,Hoosier,116.064,0.873,101.324,0.014,9.841,9029,1973,Datsun 240Z,Michael,Tews,Sussex,WI,358
T,1,97,Amy Dilks,2000 Honda POS2000,Hoosier,New York,60.373,59.234,64.190(2),113.573,,,,"Pleasant Valley, NY",Race all the things!,,Northeast,56.391(1),54.339,56.056(1),,686,1,FPL,97,Amy Dilks,2000 Honda POS2000,Hoosier,113.573,0.873,99.149,0.005,7.666,9227,2000,Honda POS2000,Amy,Dilks,Pleasant Valley,NY,240
T,2,19,Hilary Anderson Frank,1999 Porsche Boxster,Hoosier,Northwest,62.129(1),60.158,59.117,114.355,,,,"Racine, WI",Hoosier/JC AutoSpec/Jungle Cat R,,Midwest,55.238,56.239(1),DNF,(0.782),764,2,FPL,19,Hilary Anderson Frank,1999 Porsche Boxster,Hoosier,114.355,0.873,99.832,0.004,8.349,9164,1999,Porsche Boxster,Hilary Anderson,Frank,Racine,WI,276
,3,199,Jennifer Parker,1974 Datsun 280Z,Hoosier,Hawaii,61.123,62.250(1),DNF,116.660,,,[99],"Kailua, HI",Road Trip Racing Team,,SoPac,55.720,56.045,55.537,(2.305),966,3,FPL,199,Jennifer Parker,1974 Datsun 280Z,Hoosier,116.660,0.873,101.844,0.029,10.361,8983,1974,Datsun 280Z,Jennifer,Parker,Kailua,HI,393
,4,92,Holly Schwedler,2007 Pontiac Solstice,Avon,Northwest,62.425(1),62.568(1),63.984,117.733,,,[192],"Lakewood, OH",Sauls Motorsports Fabrication,,Great Lakes,59.674(2),56.346,55.308,(1.073),1037,4,FPL,92,Holly Schwedler,2007 Pontiac Solstice,Avon,117.733,0.873,102.781,0.013,11.298,8901,2007,Pontiac Solstice,Holly,Schwedler,Lakewood,OH,465
,5,192,Charina Jones,2007 Pontiac Solstice GXP,Avon,Northwest,63.831(1),64.668,65.431,120.007,,,[92],"Monclova, OH",Westers Garage / Norms Fiberglass,,Great Lakes,56.176,57.933,61.151(1),(2.274),1124,5,FPL,192,Charina Jones,2007 Pontiac Solstice GXP,Avon,120.007,0.873,104.766,0.002,13.283,8732,2007,Pontiac Solstice GXP,Charina,Jones,Monclova,OH,661
,6,99,Jessica Luhn,1974 Datsun 280Z,Hoosier,Lone Star,67.685,66.273,64.568,122.381,,,[199],"Austin, TX",Road Trip Racing Team (Thanks T,,Southwest,DNF,60.127,57.813,(2.374),1191,6,FPL,99,Jessica Luhn,1974 Datsun 280Z,Hoosier,122.381,0.873,106.839,0.036,15.355,8563,1974,Datsun 280Z,Jessica,Luhn,Austin,TX,869
T,1,11,Marshall Grice,2014 ACME Special,Avon,California,44.441,43.973,44.436(1), 91.866,,,[111],"Redondo Beach, CA",AEM,,SoPac,50.661(1),48.768,47.893,,4,1,AM,11,Marshall Grice,2014 ACME Special,Avon,91.866,1.000,91.866,0.250,0.383,9958,2014,ACME Special,Marshall,Grice,Redondo Beach,CA,1
T,2,111,KJ Christopher,2014 ACME Special,Avon,California,47.746(1),44.690,DNF, 94.262,,,[11],"Rowlett, tx",AEM Infinity/AnkenyRacing/OSG,,SoPac,51.691,49.572,51.566(1),(2.396),53,2,AM,111,KJ Christopher,2014 ACME Special,Avon,94.262,1.000,94.262,0.030,2.779,9705,2014,ACME Special,KJ,Christopher,Rowlett,tx,2
T,3,189,Bernard Cooley,1973 Tui FSV,Hoosier,Washingt,49.648,49.528,49.220,101.991,,,[89],"Richmond, VA",,,Northeast,53.842,53.279,52.771,(7.729),976,3,AM,189,Bernard Cooley,1973 Tui FSV,Hoosier,101.991,1.000,101.991,0.028,10.508,8970,1973,Tui FSV,Bernard,Cooley,Richmond,VA,20
,4,89,Gene Cooley,1973 TUI FSV,Hoosier,Washingt,54.316,52.973(1),50.470,104.778,,,[189],"Richmond, VA",,,Northeast,56.421,54.308,54.976,(2.787),1125,4,AM,89,Gene Cooley,1973 TUI FSV,Hoosier,104.778,1.000,104.778,0.012,13.295,8731,1973,TUI FSV,Gene,Cooley,Richmond,VA,37
,5,38,Stacey Strout,1998 Dragon F1,Hoosier,New Eng,54.409(1),52.779,51.169,106.495,,,[138],"Rindge, NH",,,Northeast,69.374(2),55.840,55.326,(1.717),1176,5,AM,38,Stacey Strout,1998 Dragon F1,Hoosier,106.495,1.000,106.495,0.020,15.012,8590,1998,Dragon F1,Stacey,Strout,Rindge,NH,56
,6,138,William Goodale,1998 dragon F1,Hoosier,New Eng,54.822,DNS,53.189,109.767,,,[38],"Milford, MA",goodale racing,,Northeast,60.536,59.071,56.578,(3.272),1237,6,AM,138,William Goodale,1998 Dragon F1,Hoosier,109.767,1.000,109.767,0.027,18.284,8334,1998,Dragon F1,William,Goodale,Milford,MA,116
,7,10,Phil Alspach,1972 LOLA/MAZDA T204/,Hoosier,Ohio Val,DNF,65.269,63.780,131.859,,,,"Columbus, OH",tcr GROUP TIRE SERVICES,,Great Lakes,71.096,68.358,68.079,(22.092),1294,7,AM,10,Phil Alspach,1972 Lola/Mazda T204,Hoosier,131.859,1.000,131.859,7.991,40.376,6938,1972,Lola/Mazda T204,Phil,Alspach,Columbus,OH,1224
,8,164,Matthew Gendron,1995 Ck/Dragon Ck/Dragon,Hoosier,New Eng,50.756,DNF,DNS,No Time,,,[64],"Monson, MA",,,Northeast,DNS,DNS,DNS,,1295,8,AM,164,Matthew Gendron,1995 CK/Dragon,Hoosier,No Time,1.000,999.999,––,––,––,1995,CK/Dragon,Matthew,Gendron,Monson,MA,
,9,64,Robert Barone,1995 CK/Dragon CK/Drago,Hoosier,New Eng,53.714,51.198,DNS,No Time,,,[164],"Ellington, CT",Small Fortune Racing,,Northeast,DNS,DNS,DNS,,1295,9,AM,64,Robert Barone,1995 CK/Dragon,Hoosier,No Time,1.000,999.999,––,––,––,1995,CK/Dragon,Robert,Barone,Ellington,CT,
T,1,11,Kencey Christopher,2014 ACME Special,Avon,California,47.982,50.419,45.894, 97.205,,,,"Rowlett, TX",AEM Infinity/AnkenyRacing/OSG,,SoPac,52.240,51.311,51.879,,359,1,AML,11,Kencey Christopher,2014 ACME Special,Avon,97.205,1.000,97.205,0.007,5.722,9411,2014,ACME Special,Kencey,Christopher,Rowlett,TX,4
T,1,38,Tom Ellam,1998 Omnifab Cheetah,Avon,San Franc,46.385,46.152,45.635, 95.833,,,,"Livermore, CA",Roger Krause Racing,,NorPac,DNF,51.891,50.198,,3,1,BM,38,Tom Ellam,1998 Omnifab Cheetah,Avon,95.833,0.956,91.616,0.083,0.133,9985,1998,Omnifab Cheetah,Tom,Ellam,Livermore,CA,3
T,2,49,Will Lahee,1976 LeGrand Mk 18,Avon,Indianapo,48.258,48.034,47.081, 97.727,,,[149],"Noblesville, IN",Thanks Dan! / Williams Mowtini R,,Great Lakes,51.017,50.646,50.752,(1.894),25,2,BM,49,Will Lahee,1976 LeGrand Mk 18,Avon,97.727,0.956,93.427,0.023,1.944,9792,1976,LeGrand Mk 18,Will,Lahee,Noblesville,IN,5
T,3,140,Clemens Burger,1976 LeGrand Mk18,Hoosier,Indianapo,48.398,47.332,47.096, 98.173,,,[40],"Noblesville, IN",,,Great Lakes,51.077,51.090,51.417,(0.446),36,3,BM,140,Clemens Burger,1976 LeGrand Mk18,Hoosier,98.173,0.956,93.853,0.007,2.370,9747,1976,LeGrand Mk18,Clemens,Burger,Noblesville,IN,6
T,4,149,Daniel Stone,1976 LeGrand Mk 18,Avon,Indianapo,DNF,47.914,49.628(1), 99.748,,,[49],"Sheridan, IN",ST1 Racing,,Great Lakes,51.850,55.350(2),51.834,(1.575),106,4,BM,149,Daniel Stone,1976 LeGrand Mk 18,Avon,99.748,0.956,95.359,0.011,3.876,9594,1976,LeGrand Mk 18,Daniel,Stone,Sheridan,IN,8
,5,189,Jim Garry,1998 Cheetah SR1,Avon,Mohawk-,47.947,DNF,49.271, 99.831,,,[89],"Delmar, NY",Small Fortune Racing,,Northeast,53.956(1),52.357,51.884,(0.083),113,5,BM,189,Jim Garry,1998 Cheetah SR1,Avon,99.831,0.956,95.438,0.026,3.955,9586,1998,Cheetah SR1,Jim,Garry,Delmar,NY,9
